id,filename,class
0,mfcc_generated/2024-03-10--18-27-39/0-mfcc.npy,-1
1,mfcc_generated/2024-03-10--18-27-39/1-mfcc.npy,-1
2,mfcc_generated/2024-03-10--18-27-39/2-mfcc.npy,-1
3,mfcc_generated/2024-03-10--18-27-39/3-mfcc.npy,-1
4,mfcc_generated/2024-03-10--18-27-39/4-mfcc.npy,-1
5,mfcc_generated/2024-03-10--18-27-39/5-mfcc.npy,-1
6,mfcc_generated/2024-03-10--18-27-39/6-mfcc.npy,-1
7,mfcc_generated/2024-03-10--18-27-39/7-mfcc.npy,-1
8,mfcc_generated/2024-03-10--18-27-39/8-mfcc.npy,-1
9,mfcc_generated/2024-03-10--18-27-39/9-mfcc.npy,-1
10,mfcc_generated/2024-03-10--18-27-39/10-mfcc.npy,-1
11,mfcc_generated/2024-03-10--18-27-39/11-mfcc.npy,-1
12,mfcc_generated/2024-03-10--18-27-39/12-mfcc.npy,-1
13,mfcc_generated/2024-03-10--18-27-39/13-mfcc.npy,-1
14,mfcc_generated/2024-03-10--18-27-39/14-mfcc.npy,-1
15,mfcc_generated/2024-03-10--18-27-39/15-mfcc.npy,-1
16,mfcc_generated/2024-03-10--18-27-39/16-mfcc.npy,-1
17,mfcc_generated/2024-03-10--18-27-39/17-mfcc.npy,-1
18,mfcc_generated/2024-03-10--18-27-39/18-mfcc.npy,-1
19,mfcc_generated/2024-03-10--18-27-39/19-mfcc.npy,-1
20,mfcc_generated/2024-03-10--18-27-39/20-mfcc.npy,-1
21,mfcc_generated/2024-03-10--18-27-39/21-mfcc.npy,-1
22,mfcc_generated/2024-03-10--18-27-39/22-mfcc.npy,-1
23,mfcc_generated/2024-03-10--18-27-39/23-mfcc.npy,-1
24,mfcc_generated/2024-03-10--18-27-39/24-mfcc.npy,-1
25,mfcc_generated/2024-03-10--18-27-39/25-mfcc.npy,-1
26,mfcc_generated/2024-03-10--18-27-39/26-mfcc.npy,-1
27,mfcc_generated/2024-03-10--18-27-39/27-mfcc.npy,-1
28,mfcc_generated/2024-03-10--18-27-39/28-mfcc.npy,-1
29,mfcc_generated/2024-03-10--18-27-39/29-mfcc.npy,-1
30,mfcc_generated/2024-03-10--18-27-39/30-mfcc.npy,-1
31,mfcc_generated/2024-03-10--18-27-39/31-mfcc.npy,-1
32,mfcc_generated/2024-03-10--18-27-39/32-mfcc.npy,-1
33,mfcc_generated/2024-03-10--18-27-39/33-mfcc.npy,-1
34,mfcc_generated/2024-03-10--18-27-39/34-mfcc.npy,-1
35,mfcc_generated/2024-03-10--18-27-39/35-mfcc.npy,-1
36,mfcc_generated/2024-03-10--18-27-39/36-mfcc.npy,-1
37,mfcc_generated/2024-03-10--18-27-39/37-mfcc.npy,-1
38,mfcc_generated/2024-03-10--18-27-39/38-mfcc.npy,-1
39,mfcc_generated/2024-03-10--18-27-39/39-mfcc.npy,-1
40,mfcc_generated/2024-03-10--18-27-39/40-mfcc.npy,-1
41,mfcc_generated/2024-03-10--18-27-39/41-mfcc.npy,-1
42,mfcc_generated/2024-03-10--18-27-39/42-mfcc.npy,-1
43,mfcc_generated/2024-03-10--18-27-39/43-mfcc.npy,-1
44,mfcc_generated/2024-03-10--18-27-39/44-mfcc.npy,-1
45,mfcc_generated/2024-03-10--18-27-39/45-mfcc.npy,-1
46,mfcc_generated/2024-03-10--18-27-39/46-mfcc.npy,-1
47,mfcc_generated/2024-03-10--18-27-39/47-mfcc.npy,-1
48,mfcc_generated/2024-03-10--18-27-39/48-mfcc.npy,-1
49,mfcc_generated/2024-03-10--18-27-39/49-mfcc.npy,-1
50,mfcc_generated/2024-03-10--18-27-39/50-mfcc.npy,-1
51,mfcc_generated/2024-03-10--18-27-39/51-mfcc.npy,-1
52,mfcc_generated/2024-03-10--18-27-39/52-mfcc.npy,-1
53,mfcc_generated/2024-03-10--18-27-39/53-mfcc.npy,-1
54,mfcc_generated/2024-03-10--18-27-39/54-mfcc.npy,-1
55,mfcc_generated/2024-03-10--18-27-39/55-mfcc.npy,-1
56,mfcc_generated/2024-03-10--18-27-39/56-mfcc.npy,-1
57,mfcc_generated/2024-03-10--18-27-39/57-mfcc.npy,-1
58,mfcc_generated/2024-03-10--18-27-39/58-mfcc.npy,-1
59,mfcc_generated/2024-03-10--18-27-39/59-mfcc.npy,-1
60,mfcc_generated/2024-03-10--18-27-39/60-mfcc.npy,-1
61,mfcc_generated/2024-03-10--18-27-39/61-mfcc.npy,-1
62,mfcc_generated/2024-03-10--18-27-39/62-mfcc.npy,-1
63,mfcc_generated/2024-03-10--18-27-39/63-mfcc.npy,-1
64,mfcc_generated/2024-03-10--18-27-39/64-mfcc.npy,-1
65,mfcc_generated/2024-03-10--18-27-39/65-mfcc.npy,-1
66,mfcc_generated/2024-03-10--18-27-39/66-mfcc.npy,-1
67,mfcc_generated/2024-03-10--18-27-39/67-mfcc.npy,-1
68,mfcc_generated/2024-03-10--18-27-39/68-mfcc.npy,-1
69,mfcc_generated/2024-03-10--18-27-39/69-mfcc.npy,-1
70,mfcc_generated/2024-03-10--18-27-39/70-mfcc.npy,-1
71,mfcc_generated/2024-03-10--18-27-39/71-mfcc.npy,-1
72,mfcc_generated/2024-03-10--18-27-39/72-mfcc.npy,-1
73,mfcc_generated/2024-03-10--18-27-39/73-mfcc.npy,-1
74,mfcc_generated/2024-03-10--18-27-39/74-mfcc.npy,-1
75,mfcc_generated/2024-03-10--18-27-39/75-mfcc.npy,-1
76,mfcc_generated/2024-03-10--18-27-39/76-mfcc.npy,-1
77,mfcc_generated/2024-03-10--18-27-39/77-mfcc.npy,-1
78,mfcc_generated/2024-03-10--18-27-39/78-mfcc.npy,-1
79,mfcc_generated/2024-03-10--18-27-39/79-mfcc.npy,-1
80,mfcc_generated/2024-03-10--18-27-39/80-mfcc.npy,-1
81,mfcc_generated/2024-03-10--18-27-39/81-mfcc.npy,-1
82,mfcc_generated/2024-03-10--18-27-39/82-mfcc.npy,-1
83,mfcc_generated/2024-03-10--18-27-39/83-mfcc.npy,-1
84,mfcc_generated/2024-03-10--18-27-39/84-mfcc.npy,-1
85,mfcc_generated/2024-03-10--18-27-39/85-mfcc.npy,-1
86,mfcc_generated/2024-03-10--18-27-39/86-mfcc.npy,-1
87,mfcc_generated/2024-03-10--18-27-39/87-mfcc.npy,-1
88,mfcc_generated/2024-03-10--18-27-39/88-mfcc.npy,-1
89,mfcc_generated/2024-03-10--18-27-39/89-mfcc.npy,-1
90,mfcc_generated/2024-03-10--18-27-39/90-mfcc.npy,-1
91,mfcc_generated/2024-03-10--18-27-39/91-mfcc.npy,-1
92,mfcc_generated/2024-03-10--18-27-39/92-mfcc.npy,-1
93,mfcc_generated/2024-03-10--18-27-39/93-mfcc.npy,-1
94,mfcc_generated/2024-03-10--18-27-39/94-mfcc.npy,-1
95,mfcc_generated/2024-03-10--18-27-39/95-mfcc.npy,-1
96,mfcc_generated/2024-03-10--18-27-39/96-mfcc.npy,-1
97,mfcc_generated/2024-03-10--18-27-39/97-mfcc.npy,-1
98,mfcc_generated/2024-03-10--18-27-39/98-mfcc.npy,-1
99,mfcc_generated/2024-03-10--18-27-39/99-mfcc.npy,-1
100,mfcc_generated/2024-03-10--18-27-39/100-mfcc.npy,-1
101,mfcc_generated/2024-03-10--18-27-39/101-mfcc.npy,-1
102,mfcc_generated/2024-03-10--18-27-39/102-mfcc.npy,-1
103,mfcc_generated/2024-03-10--18-27-39/103-mfcc.npy,-1
104,mfcc_generated/2024-03-10--18-27-39/104-mfcc.npy,-1
105,mfcc_generated/2024-03-10--18-27-39/105-mfcc.npy,-1
106,mfcc_generated/2024-03-10--18-27-39/106-mfcc.npy,-1
107,mfcc_generated/2024-03-10--18-27-39/107-mfcc.npy,-1
108,mfcc_generated/2024-03-10--18-27-39/108-mfcc.npy,-1
