id,filename,class
0,mfcc_generated/final_27/0-generated-mfcc.npy,-1
1,mfcc_generated/final_27/1-generated-mfcc.npy,-1
2,mfcc_generated/final_27/2-generated-mfcc.npy,-1
3,mfcc_generated/final_27/3-generated-mfcc.npy,-1
4,mfcc_generated/final_27/4-generated-mfcc.npy,-1
5,mfcc_generated/final_27/5-generated-mfcc.npy,-1
6,mfcc_generated/final_27/6-generated-mfcc.npy,-1
7,mfcc_generated/final_27/7-generated-mfcc.npy,-1
8,mfcc_generated/final_27/8-generated-mfcc.npy,-1
9,mfcc_generated/final_27/9-generated-mfcc.npy,-1
10,mfcc_generated/final_27/10-generated-mfcc.npy,-1
11,mfcc_generated/final_27/11-generated-mfcc.npy,-1
12,mfcc_generated/final_27/12-generated-mfcc.npy,-1
13,mfcc_generated/final_27/13-generated-mfcc.npy,-1
14,mfcc_generated/final_27/14-generated-mfcc.npy,-1
15,mfcc_generated/final_27/15-generated-mfcc.npy,-1
16,mfcc_generated/final_27/16-generated-mfcc.npy,-1
17,mfcc_generated/final_27/17-generated-mfcc.npy,-1
18,mfcc_generated/final_27/18-generated-mfcc.npy,-1
19,mfcc_generated/final_27/19-generated-mfcc.npy,-1
20,mfcc_generated/final_27/20-generated-mfcc.npy,-1
21,mfcc_generated/final_27/21-generated-mfcc.npy,-1
22,mfcc_generated/final_27/22-generated-mfcc.npy,-1
23,mfcc_generated/final_27/23-generated-mfcc.npy,-1
24,mfcc_generated/final_27/24-generated-mfcc.npy,-1
25,mfcc_generated/final_27/25-generated-mfcc.npy,-1
26,mfcc_generated/final_27/26-generated-mfcc.npy,-1
27,mfcc_generated/final_27/27-generated-mfcc.npy,-1
28,mfcc_generated/final_27/28-generated-mfcc.npy,-1
29,mfcc_generated/final_27/29-generated-mfcc.npy,-1
30,mfcc_generated/final_27/30-generated-mfcc.npy,-1
31,mfcc_generated/final_27/31-generated-mfcc.npy,-1
32,mfcc_generated/final_27/32-generated-mfcc.npy,-1
33,mfcc_generated/final_27/33-generated-mfcc.npy,-1
34,mfcc_generated/final_27/34-generated-mfcc.npy,-1
35,mfcc_generated/final_27/35-generated-mfcc.npy,-1
36,mfcc_generated/final_27/36-generated-mfcc.npy,-1
37,mfcc_generated/final_27/37-generated-mfcc.npy,-1
38,mfcc_generated/final_27/38-generated-mfcc.npy,-1
39,mfcc_generated/final_27/39-generated-mfcc.npy,-1
40,mfcc_generated/final_27/40-generated-mfcc.npy,-1
41,mfcc_generated/final_27/41-generated-mfcc.npy,-1
42,mfcc_generated/final_27/42-generated-mfcc.npy,-1
43,mfcc_generated/final_27/43-generated-mfcc.npy,-1
