id,filename,class
0,k_generated_mfcc/2024-03-06--21-44-04/0-mfcc-2024-03-06--21-44-04.npy,1
1,k_generated_mfcc/2024-03-06--21-44-04/1-mfcc-2024-03-06--21-44-04.npy,1
2,k_generated_mfcc/2024-03-06--21-44-04/2-mfcc-2024-03-06--21-44-04.npy,1
3,k_generated_mfcc/2024-03-06--21-44-04/3-mfcc-2024-03-06--21-44-04.npy,1
4,k_generated_mfcc/2024-03-06--21-44-04/4-mfcc-2024-03-06--21-44-04.npy,1
5,k_generated_mfcc/2024-03-06--21-44-04/5-mfcc-2024-03-06--21-44-04.npy,1
6,k_generated_mfcc/2024-03-06--21-44-04/6-mfcc-2024-03-06--21-44-04.npy,1
7,k_generated_mfcc/2024-03-06--21-44-04/7-mfcc-2024-03-06--21-44-04.npy,1
8,k_generated_mfcc/2024-03-06--21-44-04/8-mfcc-2024-03-06--21-44-04.npy,1
9,k_generated_mfcc/2024-03-06--21-44-04/9-mfcc-2024-03-06--21-44-04.npy,1
10,k_generated_mfcc/2024-03-06--21-44-04/10-mfcc-2024-03-06--21-44-04.npy,1
11,k_generated_mfcc/2024-03-06--21-44-04/11-mfcc-2024-03-06--21-44-04.npy,1
12,k_generated_mfcc/2024-03-06--21-44-04/12-mfcc-2024-03-06--21-44-04.npy,1
13,k_generated_mfcc/2024-03-06--21-44-04/13-mfcc-2024-03-06--21-44-04.npy,1
14,k_generated_mfcc/2024-03-06--21-44-04/14-mfcc-2024-03-06--21-44-04.npy,1
15,k_generated_mfcc/2024-03-06--21-44-04/15-mfcc-2024-03-06--21-44-04.npy,1
16,k_generated_mfcc/2024-03-06--21-44-04/16-mfcc-2024-03-06--21-44-04.npy,1
17,k_generated_mfcc/2024-03-06--21-44-04/17-mfcc-2024-03-06--21-44-04.npy,1
18,k_generated_mfcc/2024-03-06--21-44-04/18-mfcc-2024-03-06--21-44-04.npy,1
19,k_generated_mfcc/2024-03-06--21-44-04/19-mfcc-2024-03-06--21-44-04.npy,1
20,k_generated_mfcc/2024-03-06--21-44-04/20-mfcc-2024-03-06--21-44-04.npy,1
21,k_generated_mfcc/2024-03-06--21-44-04/21-mfcc-2024-03-06--21-44-04.npy,1
22,k_generated_mfcc/2024-03-06--21-44-04/22-mfcc-2024-03-06--21-44-04.npy,1
23,k_generated_mfcc/2024-03-06--21-44-04/23-mfcc-2024-03-06--21-44-04.npy,1
24,k_generated_mfcc/2024-03-06--21-44-04/24-mfcc-2024-03-06--21-44-04.npy,1
25,k_generated_mfcc/2024-03-06--21-44-04/25-mfcc-2024-03-06--21-44-04.npy,1
26,k_generated_mfcc/2024-03-06--21-44-04/26-mfcc-2024-03-06--21-44-04.npy,1
27,k_generated_mfcc/2024-03-06--21-44-04/27-mfcc-2024-03-06--21-44-04.npy,1
28,k_generated_mfcc/2024-03-06--21-44-04/28-mfcc-2024-03-06--21-44-04.npy,1
29,k_generated_mfcc/2024-03-06--21-44-04/29-mfcc-2024-03-06--21-44-04.npy,1
30,k_generated_mfcc/2024-03-06--21-44-04/30-mfcc-2024-03-06--21-44-04.npy,1
31,k_generated_mfcc/2024-03-06--21-44-04/31-mfcc-2024-03-06--21-44-04.npy,1
32,k_generated_mfcc/2024-03-06--21-44-04/32-mfcc-2024-03-06--21-44-04.npy,1
33,k_generated_mfcc/2024-03-06--21-44-04/33-mfcc-2024-03-06--21-44-04.npy,1
34,k_generated_mfcc/2024-03-06--21-44-04/34-mfcc-2024-03-06--21-44-04.npy,1
35,k_generated_mfcc/2024-03-06--21-44-04/35-mfcc-2024-03-06--21-44-04.npy,1
36,k_generated_mfcc/2024-03-06--21-44-04/36-mfcc-2024-03-06--21-44-04.npy,1
37,k_generated_mfcc/2024-03-06--21-44-04/37-mfcc-2024-03-06--21-44-04.npy,1
38,k_generated_mfcc/2024-03-06--21-44-04/38-mfcc-2024-03-06--21-44-04.npy,1
39,k_generated_mfcc/2024-03-06--21-44-04/39-mfcc-2024-03-06--21-44-04.npy,1
40,k_generated_mfcc/2024-03-06--21-44-04/40-mfcc-2024-03-06--21-44-04.npy,1
41,k_generated_mfcc/2024-03-06--21-44-04/41-mfcc-2024-03-06--21-44-04.npy,1
42,k_generated_mfcc/2024-03-06--21-44-04/42-mfcc-2024-03-06--21-44-04.npy,1
43,k_generated_mfcc/2024-03-06--21-44-04/43-mfcc-2024-03-06--21-44-04.npy,1
44,k_generated_mfcc/2024-03-06--21-44-04/44-mfcc-2024-03-06--21-44-04.npy,1
45,k_generated_mfcc/2024-03-06--21-44-04/45-mfcc-2024-03-06--21-44-04.npy,1
46,k_generated_mfcc/2024-03-06--21-44-04/46-mfcc-2024-03-06--21-44-04.npy,1
47,k_generated_mfcc/2024-03-06--21-44-04/47-mfcc-2024-03-06--21-44-04.npy,1
48,k_generated_mfcc/2024-03-06--21-44-04/48-mfcc-2024-03-06--21-44-04.npy,1
49,k_generated_mfcc/2024-03-06--21-44-04/49-mfcc-2024-03-06--21-44-04.npy,1
50,k_generated_mfcc/2024-03-06--21-44-04/50-mfcc-2024-03-06--21-44-04.npy,1
51,k_generated_mfcc/2024-03-06--21-44-04/51-mfcc-2024-03-06--21-44-04.npy,1
52,k_generated_mfcc/2024-03-06--21-44-04/52-mfcc-2024-03-06--21-44-04.npy,1
53,k_generated_mfcc/2024-03-06--21-44-04/53-mfcc-2024-03-06--21-44-04.npy,1
54,k_generated_mfcc/2024-03-06--21-44-04/54-mfcc-2024-03-06--21-44-04.npy,1
55,k_generated_mfcc/2024-03-06--21-44-04/55-mfcc-2024-03-06--21-44-04.npy,1
56,k_generated_mfcc/2024-03-06--21-44-04/56-mfcc-2024-03-06--21-44-04.npy,1
57,k_generated_mfcc/2024-03-06--21-44-04/57-mfcc-2024-03-06--21-44-04.npy,1
58,k_generated_mfcc/2024-03-06--21-44-04/58-mfcc-2024-03-06--21-44-04.npy,1
59,k_generated_mfcc/2024-03-06--21-44-04/59-mfcc-2024-03-06--21-44-04.npy,1
60,k_generated_mfcc/2024-03-06--21-44-04/60-mfcc-2024-03-06--21-44-04.npy,1
61,k_generated_mfcc/2024-03-06--21-44-04/61-mfcc-2024-03-06--21-44-04.npy,1
62,k_generated_mfcc/2024-03-06--21-44-04/62-mfcc-2024-03-06--21-44-04.npy,1
63,k_generated_mfcc/2024-03-06--21-44-04/63-mfcc-2024-03-06--21-44-04.npy,1
64,k_generated_mfcc/2024-03-06--21-44-04/64-mfcc-2024-03-06--21-44-04.npy,1
65,k_generated_mfcc/2024-03-06--21-44-04/65-mfcc-2024-03-06--21-44-04.npy,1
66,k_generated_mfcc/2024-03-06--21-44-04/66-mfcc-2024-03-06--21-44-04.npy,1
67,k_generated_mfcc/2024-03-06--21-44-04/67-mfcc-2024-03-06--21-44-04.npy,1
68,k_generated_mfcc/2024-03-06--21-44-04/68-mfcc-2024-03-06--21-44-04.npy,1
69,k_generated_mfcc/2024-03-06--21-44-04/69-mfcc-2024-03-06--21-44-04.npy,1
70,k_generated_mfcc/2024-03-06--21-44-04/70-mfcc-2024-03-06--21-44-04.npy,1
71,k_generated_mfcc/2024-03-06--21-44-04/71-mfcc-2024-03-06--21-44-04.npy,1
72,k_generated_mfcc/2024-03-06--21-44-04/72-mfcc-2024-03-06--21-44-04.npy,1
73,k_generated_mfcc/2024-03-06--21-44-04/73-mfcc-2024-03-06--21-44-04.npy,1
74,k_generated_mfcc/2024-03-06--21-44-04/74-mfcc-2024-03-06--21-44-04.npy,1
75,k_generated_mfcc/2024-03-06--21-44-04/75-mfcc-2024-03-06--21-44-04.npy,1
76,k_generated_mfcc/2024-03-06--21-44-04/76-mfcc-2024-03-06--21-44-04.npy,1
77,k_generated_mfcc/2024-03-06--21-44-04/77-mfcc-2024-03-06--21-44-04.npy,1
78,k_generated_mfcc/2024-03-06--21-44-04/78-mfcc-2024-03-06--21-44-04.npy,1
79,k_generated_mfcc/2024-03-06--21-44-04/79-mfcc-2024-03-06--21-44-04.npy,1
80,k_generated_mfcc/2024-03-06--21-44-04/80-mfcc-2024-03-06--21-44-04.npy,1
81,k_generated_mfcc/2024-03-06--21-44-04/81-mfcc-2024-03-06--21-44-04.npy,1
82,k_generated_mfcc/2024-03-06--21-44-04/82-mfcc-2024-03-06--21-44-04.npy,1
83,k_generated_mfcc/2024-03-06--21-44-04/83-mfcc-2024-03-06--21-44-04.npy,1
84,k_generated_mfcc/2024-03-06--21-44-04/84-mfcc-2024-03-06--21-44-04.npy,1
85,k_generated_mfcc/2024-03-06--21-44-04/85-mfcc-2024-03-06--21-44-04.npy,1
86,k_generated_mfcc/2024-03-06--21-44-04/86-mfcc-2024-03-06--21-44-04.npy,1
87,k_generated_mfcc/2024-03-06--21-44-04/87-mfcc-2024-03-06--21-44-04.npy,1
88,k_generated_mfcc/2024-03-06--21-44-04/88-mfcc-2024-03-06--21-44-04.npy,1
89,k_generated_mfcc/2024-03-06--21-44-04/89-mfcc-2024-03-06--21-44-04.npy,1
90,k_generated_mfcc/2024-03-06--21-44-04/90-mfcc-2024-03-06--21-44-04.npy,1
91,k_generated_mfcc/2024-03-06--21-44-04/91-mfcc-2024-03-06--21-44-04.npy,1
92,k_generated_mfcc/2024-03-06--21-44-04/92-mfcc-2024-03-06--21-44-04.npy,1
93,k_generated_mfcc/2024-03-06--21-44-04/93-mfcc-2024-03-06--21-44-04.npy,1
94,k_generated_mfcc/2024-03-06--21-44-04/94-mfcc-2024-03-06--21-44-04.npy,1
95,k_generated_mfcc/2024-03-06--21-44-04/95-mfcc-2024-03-06--21-44-04.npy,1
96,k_generated_mfcc/2024-03-06--21-44-04/96-mfcc-2024-03-06--21-44-04.npy,1
97,k_generated_mfcc/2024-03-06--21-44-04/97-mfcc-2024-03-06--21-44-04.npy,1
98,k_generated_mfcc/2024-03-06--21-44-04/98-mfcc-2024-03-06--21-44-04.npy,1
99,k_generated_mfcc/2024-03-06--21-44-04/99-mfcc-2024-03-06--21-44-04.npy,1
100,k_generated_mfcc/2024-03-06--21-44-04/100-mfcc-2024-03-06--21-44-04.npy,1
101,k_generated_mfcc/2024-03-06--21-44-04/101-mfcc-2024-03-06--21-44-04.npy,1
102,k_generated_mfcc/2024-03-06--21-44-04/102-mfcc-2024-03-06--21-44-04.npy,1
103,k_generated_mfcc/2024-03-06--21-44-04/103-mfcc-2024-03-06--21-44-04.npy,1
104,k_generated_mfcc/2024-03-06--21-44-04/104-mfcc-2024-03-06--21-44-04.npy,1
105,k_generated_mfcc/2024-03-06--21-44-04/105-mfcc-2024-03-06--21-44-04.npy,1
106,k_generated_mfcc/2024-03-06--21-44-04/106-mfcc-2024-03-06--21-44-04.npy,1
107,k_generated_mfcc/2024-03-06--21-44-04/107-mfcc-2024-03-06--21-44-04.npy,1
108,k_generated_mfcc/2024-03-06--21-44-04/108-mfcc-2024-03-06--21-44-04.npy,1
109,k_generated_mfcc/2024-03-06--21-44-04/109-mfcc-2024-03-06--21-44-04.npy,1
110,k_generated_mfcc/2024-03-06--21-44-04/110-mfcc-2024-03-06--21-44-04.npy,1
111,k_generated_mfcc/2024-03-06--21-44-04/111-mfcc-2024-03-06--21-44-04.npy,1
112,k_generated_mfcc/2024-03-06--21-44-04/112-mfcc-2024-03-06--21-44-04.npy,1
113,k_generated_mfcc/2024-03-06--21-44-04/113-mfcc-2024-03-06--21-44-04.npy,1
114,k_generated_mfcc/2024-03-06--21-44-04/114-mfcc-2024-03-06--21-44-04.npy,1
115,k_generated_mfcc/2024-03-06--21-44-04/115-mfcc-2024-03-06--21-44-04.npy,1
116,k_generated_mfcc/2024-03-06--21-44-04/116-mfcc-2024-03-06--21-44-04.npy,1
117,k_generated_mfcc/2024-03-06--21-44-04/117-mfcc-2024-03-06--21-44-04.npy,1
118,k_generated_mfcc/2024-03-06--21-44-04/118-mfcc-2024-03-06--21-44-04.npy,1
119,k_generated_mfcc/2024-03-06--21-44-04/119-mfcc-2024-03-06--21-44-04.npy,1
120,k_generated_mfcc/2024-03-06--21-44-04/120-mfcc-2024-03-06--21-44-04.npy,1
121,k_generated_mfcc/2024-03-06--21-44-04/121-mfcc-2024-03-06--21-44-04.npy,1
122,k_generated_mfcc/2024-03-06--21-44-04/122-mfcc-2024-03-06--21-44-04.npy,1
123,k_generated_mfcc/2024-03-06--21-44-04/123-mfcc-2024-03-06--21-44-04.npy,1
124,k_generated_mfcc/2024-03-06--21-44-04/124-mfcc-2024-03-06--21-44-04.npy,1
125,k_generated_mfcc/2024-03-06--21-44-04/125-mfcc-2024-03-06--21-44-04.npy,1
126,k_generated_mfcc/2024-03-06--21-44-04/126-mfcc-2024-03-06--21-44-04.npy,1
127,k_generated_mfcc/2024-03-06--21-44-04/127-mfcc-2024-03-06--21-44-04.npy,1
128,k_generated_mfcc/2024-03-06--21-44-04/128-mfcc-2024-03-06--21-44-04.npy,1
129,k_generated_mfcc/2024-03-06--21-44-04/129-mfcc-2024-03-06--21-44-04.npy,1
130,k_generated_mfcc/2024-03-06--21-44-04/130-mfcc-2024-03-06--21-44-04.npy,1
131,k_generated_mfcc/2024-03-06--21-44-04/131-mfcc-2024-03-06--21-44-04.npy,1
132,k_generated_mfcc/2024-03-06--21-44-04/132-mfcc-2024-03-06--21-44-04.npy,1
133,k_generated_mfcc/2024-03-06--21-44-04/133-mfcc-2024-03-06--21-44-04.npy,1
134,k_generated_mfcc/2024-03-06--21-44-04/134-mfcc-2024-03-06--21-44-04.npy,1
135,k_generated_mfcc/2024-03-06--21-44-04/135-mfcc-2024-03-06--21-44-04.npy,1
136,k_generated_mfcc/2024-03-06--21-44-04/136-mfcc-2024-03-06--21-44-04.npy,1
137,k_generated_mfcc/2024-03-06--21-44-04/137-mfcc-2024-03-06--21-44-04.npy,1
138,k_generated_mfcc/2024-03-06--21-44-04/138-mfcc-2024-03-06--21-44-04.npy,1
139,k_generated_mfcc/2024-03-06--21-44-04/139-mfcc-2024-03-06--21-44-04.npy,1
140,k_generated_mfcc/2024-03-06--21-44-04/140-mfcc-2024-03-06--21-44-04.npy,1
141,k_generated_mfcc/2024-03-06--21-44-04/141-mfcc-2024-03-06--21-44-04.npy,1
142,k_generated_mfcc/2024-03-06--21-44-04/142-mfcc-2024-03-06--21-44-04.npy,1
143,k_generated_mfcc/2024-03-06--21-44-04/143-mfcc-2024-03-06--21-44-04.npy,1
144,k_generated_mfcc/2024-03-06--21-44-04/144-mfcc-2024-03-06--21-44-04.npy,1
145,k_generated_mfcc/2024-03-06--21-44-04/145-mfcc-2024-03-06--21-44-04.npy,1
146,k_generated_mfcc/2024-03-06--21-44-04/146-mfcc-2024-03-06--21-44-04.npy,1
147,k_generated_mfcc/2024-03-06--21-44-04/147-mfcc-2024-03-06--21-44-04.npy,1
148,k_generated_mfcc/2024-03-06--21-44-04/148-mfcc-2024-03-06--21-44-04.npy,1
149,k_generated_mfcc/2024-03-06--21-44-04/149-mfcc-2024-03-06--21-44-04.npy,1
