id,filename,class
0,mfcc_recorded/final_15/0-recorded-mfcc.npy,1
1,mfcc_recorded/final_15/1-recorded-mfcc.npy,1
2,mfcc_recorded/final_15/2-recorded-mfcc.npy,1
3,mfcc_recorded/final_15/3-recorded-mfcc.npy,1
4,mfcc_recorded/final_15/4-recorded-mfcc.npy,1
5,mfcc_recorded/final_15/5-recorded-mfcc.npy,1
6,mfcc_recorded/final_15/6-recorded-mfcc.npy,1
7,mfcc_recorded/final_15/7-recorded-mfcc.npy,1
8,mfcc_recorded/final_15/8-recorded-mfcc.npy,1
9,mfcc_recorded/final_15/9-recorded-mfcc.npy,1
10,mfcc_recorded/final_15/10-recorded-mfcc.npy,1
11,mfcc_recorded/final_15/11-recorded-mfcc.npy,1
12,mfcc_recorded/final_15/12-recorded-mfcc.npy,1
13,mfcc_recorded/final_15/13-recorded-mfcc.npy,1
14,mfcc_recorded/final_15/14-recorded-mfcc.npy,1
15,mfcc_recorded/final_15/15-recorded-mfcc.npy,1
16,mfcc_recorded/final_15/16-recorded-mfcc.npy,1
17,mfcc_recorded/final_15/17-recorded-mfcc.npy,1
18,mfcc_recorded/final_15/18-recorded-mfcc.npy,1
19,mfcc_recorded/final_15/19-recorded-mfcc.npy,1
20,mfcc_recorded/final_15/20-recorded-mfcc.npy,1
21,mfcc_recorded/final_15/21-recorded-mfcc.npy,1
22,mfcc_recorded/final_15/22-recorded-mfcc.npy,1
23,mfcc_recorded/final_15/23-recorded-mfcc.npy,1
24,mfcc_recorded/final_15/24-recorded-mfcc.npy,1
25,mfcc_recorded/final_15/25-recorded-mfcc.npy,1
26,mfcc_recorded/final_15/26-recorded-mfcc.npy,1
27,mfcc_recorded/final_15/27-recorded-mfcc.npy,1
28,mfcc_recorded/final_15/28-recorded-mfcc.npy,1
29,mfcc_recorded/final_15/29-recorded-mfcc.npy,1
30,mfcc_recorded/final_15/30-recorded-mfcc.npy,1
31,mfcc_recorded/final_15/31-recorded-mfcc.npy,1
32,mfcc_recorded/final_15/32-recorded-mfcc.npy,1
33,mfcc_recorded/final_15/33-recorded-mfcc.npy,1
34,mfcc_recorded/final_15/34-recorded-mfcc.npy,1
35,mfcc_recorded/final_15/35-recorded-mfcc.npy,1
36,mfcc_recorded/final_15/36-recorded-mfcc.npy,1
37,mfcc_recorded/final_15/37-recorded-mfcc.npy,1
38,mfcc_recorded/final_15/38-recorded-mfcc.npy,1
39,mfcc_recorded/final_15/39-recorded-mfcc.npy,1
40,mfcc_recorded/final_15/40-recorded-mfcc.npy,1
41,mfcc_recorded/final_15/41-recorded-mfcc.npy,1
42,mfcc_recorded/final_15/42-recorded-mfcc.npy,1
43,mfcc_recorded/final_15/43-recorded-mfcc.npy,1
44,mfcc_recorded/final_15/44-recorded-mfcc.npy,1
45,mfcc_recorded/final_15/45-recorded-mfcc.npy,1
46,mfcc_recorded/final_15/46-recorded-mfcc.npy,1
47,mfcc_recorded/final_15/47-recorded-mfcc.npy,1
48,mfcc_recorded/final_15/48-recorded-mfcc.npy,1
49,mfcc_recorded/final_15/49-recorded-mfcc.npy,1
50,mfcc_recorded/final_15/50-recorded-mfcc.npy,1
51,mfcc_recorded/final_15/51-recorded-mfcc.npy,1
52,mfcc_recorded/final_15/52-recorded-mfcc.npy,1
53,mfcc_recorded/final_15/53-recorded-mfcc.npy,1
54,mfcc_recorded/final_15/54-recorded-mfcc.npy,1
55,mfcc_recorded/final_15/55-recorded-mfcc.npy,1
56,mfcc_recorded/final_15/56-recorded-mfcc.npy,1
57,mfcc_recorded/final_15/57-recorded-mfcc.npy,1
58,mfcc_recorded/final_15/58-recorded-mfcc.npy,1
